SMILES,rotational_entropy,one_dim_trans_entropy,symmetry
C[C@@H]1CCC[N@+]12CCC[C@H]1CCCC[C@H]12,0.13663670266338343,0.06050624645206155,1.0
C[C@H]1CCC[N@+]12CCC[C@H]1CCCC[C@@H]12,0.1366840128792779,0.06050624645206155,1.0
C[C@H]1CCC[N@+]12CCC[C@@H]1CCCC[C@H]12,0.13690488323240282,0.06050624645206155,1.0
C[C@H]1CCC[N@+]12CCC[C@H]1CCCC[C@H]12,0.13658960915524215,0.06050624645206155,1.0
C[C@H]1CCC[N@@+]12CCC[C@@H]1CCCC[C@@H]12,0.1366367558019406,0.06050624645206155,1.0
CC[P+](CC)(CC)CC,0.11699042349927626,0.05906214681995096,4.0
CC(C)CCNC(C)C,0.12939060550538437,0.058520814031238245,1.0
CN(C)CCCCCCN(C)C,0.13780142547597063,0.05971645334224119,1.0
CCNCCC(C)C,0.12618000590965212,0.05804322313672879,1.0
CC(C)NC(C)C,0.1210880803483182,0.05750355728533943,1.0
CCN(CC)CCN,0.12484686765618122,0.05807871901168971,1.0
CC[C@@H]1CCCC[N@@+]1(C)CC,0.13100514782552541,0.059310717734076666,1.0
CC[C@@H]1CCCC[N@+]1(C)CC,0.13071051535535497,0.059310717734076666,1.0
CC[C@H]1CCCC[N@+]1(C)CC,0.13055461498731352,0.059310717734076666,1.0
CC(C)[N@+]1(C)CCCC(C)(C)C1,0.1324875513703317,0.059668017521487926,1.0
CC(C)[N@@+]1(C)CCCC(C)(C)C1,0.13248737989007642,0.059668017521487926,1.0
CC[C@@H]1CCCC[N+]12CCCC2,0.13201000105660143,0.05961851673167251,1.0
CC[C@H]1CCCC[N+]12CCCC2,0.13200991758453437,0.05961851673167251,1.0
CC1(C)CCCC(C)(C)[N+]12CCCCC2,0.13625979210303824,0.060546274933959886,1.0
C[N+](C)(C)[C@H]1C[C@H]2CC[C@@H]1C2,0.12866611913842085,0.05925674538373383,1.0
C[N+](C)(C)[C@@H]1C[C@H]2CC[C@@H]1C2,0.12887252771174265,0.05925674538373383,1.0
C[N+](C)(C)[C@@H]1C[C@@H]2CC[C@H]1C2,0.12866619877852833,0.05925674538373383,1.0
C[N+](C)(C)[C@H]1C[C@@H]2CC[C@H]1C2,0.12887263069956623,0.05925674538373383,1.0
C[N+](C)(C)C1C[C@@H]2CC[C@H]1C2,0.12887261805306735,0.05925674538373383,1.0
CC(C)(C)c1cccc(C(C)(C)C)n1,0.13089979681618533,0.06015132871041407,2.0
NCCNCCCNCCN,0.1364069352641674,0.05941504863186311,1.0
CC(C)[n+]1ccn(C)c1,0.12498757714591185,0.058388394648693144,1.0
CC1CCNCC1,0.11837807872039012,0.05741989943708351,1.0
CC[N+](CC)(CC)Cc1ccccc1,0.13682607395541452,0.06017317447886056,1.0
CN(C)CCCCN(C)C,0.12512983833858152,0.058977717837426114,2.0
C1COCCOCCOCCOCCO1,0.14013041679854762,0.0607370593559867,1.0
C[C@H]1CCC[N@@+]12CCCC[C@H]2C,0.13109921754716874,0.05961851673167251,1.0
C[C@@H]1CCCC[N@@+]12CCC[C@H]2C,0.13091421817514654,0.05961851673167251,1.0
C[C@H]1CCCC[N@@+]12CCC[C@H]2C,0.1308698350911414,0.05961851673167251,1.0
C[C@H]1CCCC[N@@+]12CCC[C@@H]2C,0.13125228290209473,0.05961851673167251,1.0
C[C@H]1CCCC[N@+]12CCC[C@@H]2C,0.13091427444688936,0.05961851673167251,1.0
C[C@H]1CCCC[N@+]12CCC[C@H]2C,0.13109929381983837,0.05961851673167251,1.0
C[C@@H]1CCCC[N@+]12CCC[C@H]2C,0.13125230609342145,0.05961851673167251,1.0
C[C@H]1CCC[N@+]12CCCC[C@H]2C,0.13086967452999965,0.05961851673167251,1.0
O[C@@H]1C[N+]2(Cc3ccccc3)CCC1CC2,0.13908319765523555,0.06070018683059142,1.0
O[C@H]1C[N+]2(Cc3ccccc3)CCC1CC2,0.13908334893251,0.06070018683059142,1.0
O[C@H]1C[N@+]2(Cc3ccccc3)CC[C@H]1CC2,0.13908339598730035,0.06070018683059142,1.0
NCCCCCN,0.11606904605600486,0.05754394963671561,2.0
CN(C)c1ccncc1,0.12406278305208708,0.05828674693346169,1.0
N[C@H]1CC[C@H](N)CC1,0.11653507204855285,0.05800596560367421,2.0
N[C@H]1CC[C@@H](N)CC1,0.12188763705744021,0.05800596560367421,1.0
NC1CCC(N)CC1,0.11653496135897355,0.05800596560367421,2.0
C1N2CN3CN1CN(C2)C3,0.10115168579415118,0.058858686133254796,12.0
C[C@@H]1C[N+]2(C)CCN1CC2,0.12561477239109145,0.05888964821770199,1.0
C[C@H]1C[N+]2(C)CCN1CC2,0.1256147744770769,0.05888964821770199,1.0
C[N+]1(C)CC[C@H]2CCC[C@@H]2C1,0.12951088777562783,0.05925674538373383,1.0
C[N+]1(C)CC[C@@H]2CCC[C@H]2C1,0.1295111185802603,0.05925674538373383,1.0
C[N+]1(C)CC[C@@H]2CCC[C@@H]2C1,0.12879573603543013,0.05925674538373383,1.0
C[N+]1(C)CC[C@H]2CCC[C@H]2C1,0.12904787798523273,0.05925674538373383,1.0
CCCCC[C@@H](C)N,0.12641614828582104,0.05804322313672879,1.0
CCCCC[C@H](C)N,0.12641612418846576,0.05804322313672879,1.0
CC1(C)[C@@H]2CC[C@H](C[N+](C)(C)C)[C@H]1C2,0.13675663321965065,0.06025942736650932,1.0
CC1(C)[C@@H]2CC[C@@H](C[N+](C)(C)C)[C@H]1C2,0.13700586194538644,0.06025942736650932,1.0
CC1(C)[C@H]2CC[C@@H](C[N+](C)(C)C)[C@@H]1C2,0.13683985023468112,0.06025942736650932,1.0
CC1(C)[C@H]2CC[C@H](C[N+](C)(C)C)[C@@H]1C2,0.13682320180260682,0.06025942736650932,1.0
NC12CCC(CC1)C2,0.11919544898987991,0.0578951388841041,1.0
CC[C@H](C)N(CCCCCN([C@@H](C)CC)[C@H](C)CC)[C@H](C)CC,0.15450259537669267,0.06237477832645988,1.0
CC[C@H](C)N(CCCCCN([C@H](C)CC)[C@H](C)CC)[C@@H](C)CC,0.15434614917913178,0.06237477832645988,1.0
CC[C@H](C)N(CCCCCN([C@H](C)CC)[C@H](C)CC)[C@H](C)CC,0.15474333206882185,0.06237477832645988,1.0
CC[C@H](C)N(CCCCCN([C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,0.1496548916945547,0.06237477832645988,2.0
CC[C@@H](C)N(CCCCCN([C@H](C)CC)[C@H](C)CC)[C@H](C)CC,0.15550706039777615,0.06237477832645988,1.0
CC[C@H](C)N(CCCCCN([C@@H](C)CC)[C@H](C)CC)[C@@H](C)CC,0.15204162902567991,0.06237477832645988,1.0
CC[N+]1(CC)C[C@H](C)CC[C@H]1C,0.13264051475794267,0.059668017521487926,1.0
CC[N+]1(CC)C[C@H](C)CC[C@@H]1C,0.132491725377618,0.059668017521487926,1.0
CC[N+]1(CC)C[C@@H](C)CC[C@@H]1C,0.1327413946615275,0.059668017521487926,1.0
CC(C)N1C[C@@H]2C[C@@H](C1)C[N+](C)(C)C2,0.1365972075056678,0.060280292551237714,1.0
CC(C)N1C[C@@H]2C[C@H](C1)C[N+](C)(C)C2,0.1355103894720301,0.060280292551237714,1.0
CC(C)N1C[C@H]2C[C@H](C1)C[N+](C)(C)C2,0.13659720491594043,0.060280292551237714,1.0
CC[N+]1(C)CCCCC1,0.12490286933651329,0.05848826460517803,1.0
C[N+]1(Cc2ccccc2)CCCC1,0.13419339831415455,0.059811074665383344,1.0
C[C@H]1CCC[C@H](C)[N+]12CCCCC2,0.13317874501752927,0.059951310798306144,1.0
C[C@H]1CCC[C@@H](C)[N+]12CCCCC2,0.13306566738753528,0.059951310798306144,1.0
C[C@@H]1CCC[C@@H](C)[N+]12CCCCC2,0.13317872574867282,0.059951310798306144,1.0
CCC[NH2+]CCC,0.12177886527006972,0.05754476325660646,1.0
CCCNCCC,0.12150243537137342,0.05750355728533943,1.0
C[N+]1(C)CCC([N+]2(C)CCCC2)CC1,0.1367676610023453,0.060301472730243506,1.0
CCN1CCNCC1,0.12237703715706129,0.05800596560367421,1.0
CN(CCCN)c1ccccc1,0.1340533476931387,0.05951720485806381,1.0
CN1CCN(C)CCN(C)CC1,0.1331923098162892,0.05969157792325238,1.0
CCNCCN(C)C,0.12579262726489795,0.05807871901168971,1.0
c1ccc2c(c1)C[N+]1(CCC[C@H]3CCCC[C@@H]31)C2,0.1418128502962184,0.06113490695026,1.0
c1ccc2c(c1)C[N+]1(CCC[C@H]3CCCC[C@H]31)C2,0.14178675280450181,0.06113490695026,1.0
c1ccc2c(c1)C[N+]1(CCC[C@@H]3CCCC[C@H]31)C2,0.1418129242313106,0.06113490695026,1.0
c1ccc2c(c1)C[N+]1(CCC[C@@H]3CCCC[C@@H]31)C2,0.14178679653890916,0.06113490695026,1.0
CCC[N+](C)(C)CCC,0.12275650089137397,0.05855311058716418,2.0
C[N+]1(CC2(c3ccccc3)CCCC2)CCCCC1,0.14372402005635393,0.06140134183000576,1.0
CCN1C[C@@H]2C[C@H](C1)[N+](C)(C)C2,0.1313272274436314,0.059642849700358824,1.0
CCN1C[C@@H]2C[C@H](C1)C[N+]2(C)C,0.1313273281690006,0.059642849700358824,1.0
C[N@+]12CCCC[C@H]1C[C@H]1C[C@@H]2C[C@H]2CCCC[N@@+]12C,0.14222444508196055,0.06149719791235799,1.0
C[N@@+]12CCCC[C@@H]1C[C@H]1C[C@@H]2C[C@H]2CCCC[N@@+]12C,0.1368262229352903,0.06149719791235799,2.0
C[N@@+]12CCCC[C@H]1C[C@H]1C[C@@H]2C[C@H]2CCCC[N@@+]12C,0.1422832903963939,0.06149719791235799,1.0
C[C@@H]1CCCC[N+]1(C)C,0.12442028340209918,0.05848826460517803,1.0
C[C@H]1CCCC[N+]1(C)C,0.12442033426026416,0.05848826460517803,1.0
CC[N+]1(CC)CC[C@H]2CC[C@@H]1[C@H](C)[C@H]2C,0.13675574803501062,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@@H]2CC[C@H]1[C@H](C)[C@@H]2C,0.13649760846262438,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@H]2CC[C@@H]1[C@@H](C)[C@@H]2C,0.13664987186931712,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@@H]2CC[C@H]1[C@H](C)[C@H]2C,0.13664998754665214,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@H]2CC[C@@H]1[C@H](C)[C@@H]2C,0.13678837858182602,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@@H]2CC[C@H]1[C@@H](C)[C@H]2C,0.13678849956528066,0.060546274933959886,1.0
CC[N+]1(CC)CCC2CC[C@H]1C(C)[C@H]2C,0.13678841109628467,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@H]2CC[C@@H]1[C@@H](C)[C@H]2C,0.13649761068756008,0.060546274933959886,1.0
CC[N+]1(CC)CC[C@@H]2CC[C@H]1[C@@H](C)[C@@H]2C,0.13675569127092038,0.060546274933959886,1.0
C1CC[N+]2(CC1)CCCC2,0.12649881449793907,0.05886046500854938,1.0
C1COCCOCCOCCOCCOCCO1,0.14634969456198402,0.06149501227501957,1.0
NCCCN,0.1062204849368955,0.05620962003650052,2.0
CCn1cc[n+](C)c1C(C)C,0.13019849684239995,0.05922895163686054,1.0
CC[N+](CC)(CC)C(C)C,0.12867152108448027,0.058978294142115396,1.0
C[N+]1(C)CCC[C@H]2CCCC[C@H]2C1,0.1339546823461921,0.059951310798306144,1.0
C[N+]1(C)CCC[C@@H]2CCCC[C@@H]2C1,0.13395468993938983,0.059951310798306144,1.0
C[N+]1(C)CCC[C@@H]2CCCC[C@H]2C1,0.13437274779092728,0.059951310798306144,1.0
C[N+]1(C)CCC[C@H]2CCCC[C@@H]2C1,0.13446292165563523,0.059951310798306144,1.0
CCCCCC[N+](C)(C)C,0.13263874482878008,0.05897829414211541,1.0
C[C@@H]1COC2(CC[N+](C)(C)CC2)O1,0.13374191877295094,0.06004027704835579,1.0
C[C@H]1COC2(CC[N+](C)(C)CC2)O1,0.13374200552257762,0.06004027704835579,1.0
CCCCn1cc[n+](C)c1C,0.13142917546406463,0.05922895163686054,1.0
CN1C(C)(C)CCCC1(C)C,0.12897115291278502,0.0592838191470677,1.0
CC[N+](C)(C)C1CCCCC1,0.13088208887430258,0.059310717734076666,1.0
NCCCN1CCN(CCCN)CC1,0.14110543121595026,0.06034268209259328,1.0
CC(C)[P+](C)(C(C)C)C(C)C,0.13221100869493388,0.05978725313988076,1.0
CC[C@H]1COC2(CC[N+](C)(C)CC2)O1,0.13648459898140344,0.060342100998311304,1.0
CC[C@@H]1COC2(CC[N+](C)(C)CC2)O1,0.13648474937977928,0.060342100998311304,1.0
CC(C)(C)N,0.11092206470683541,0.056153837896053826,1.0
CCC[n+]1ccn(Cc2ccccc2)c1C,0.13988989767104681,0.06064266495310816,1.0
CCC[NH+](CCC)CCC,0.12142337385100026,0.05897829414211541,3.0
CCCN(CCC)CCC,0.1211655989104387,0.05894914846950782,3.0
C[C@H]1C[C@@H](C)C[N+]2(Cc3ccccc3C2)C1,0.13980484941606205,0.060662465550146254,1.0
C[C@@H]1C[C@@H](C)C[N+]2(Cc3ccccc3C2)C1,0.13936066260272098,0.060662465550146254,1.0
C[C@H]1C[C@H](C)C[N+]2(Cc3ccccc3C2)C1,0.1393605943941585,0.060662465550146254,1.0
C[N+]1(C)C[C@@H]2CCCCCC[C@H]2C1,0.13464101775664733,0.059951310798306144,1.0
C[N+]1(C)C[C@H]2CCCCCC[C@H]2C1,0.13430358022091005,0.059951310798306144,1.0
C[N+]1(C)C[C@H]2CCCCCC[C@@H]2C1,0.13445903765139144,0.059951310798306144,1.0
Cc1cccc(C[n+]2ccn(C)c2)c1,0.13706162538085798,0.06006233527533547,1.0
CN(C)[P+](C)(N(C)C)N(C)C,0.13113370856138554,0.05985696619109079,1.0
C1COCCN1,0.11297794056970549,0.056881135964492256,1.0
NC[C@H]1CCCO1,0.11804329630752626,0.05750174927524876,1.0
NC[C@@H]1CCCO1,0.11841083518398697,0.05750174927524876,1.0
CC[N+](C)(C)C,0.11592305466765865,0.056931033966071076,1.0
C[N+](C)(C)Cc1ccccc1,0.13012536503647903,0.059146651945379845,1.0
CCC[N+]1(C)CCCC1,0.12619236128578892,0.05848826460517803,1.0
NCCCCCCCCCCN,0.13906922682341352,0.05971645334224119,1.0
C[N+]1(C)C[C@H]2CC[C@H](CC2)C1,0.12805543412373824,0.05925674538373383,1.0
C[N+]1(C)CC2CCC(CC2)C1,0.12805538756258752,0.05925674538373383,1.0
CN(C)P(=NC(C)(C)C)(N(C)C)N(C)C,0.1382737714807302,0.06099434817143686,1.0
O[C@@H]1CC2CC[N+]1(Cc1ccccc1)CC2,0.13846442814482637,0.06070018683059142,1.0
CCc1n(CC)c(C)c[n+]1CC,0.1330972568764413,0.05959304651681949,1.0
C[N+](C)(C)CC1(c2ccccc2)CCCC1,0.13914650347702076,0.06070102459055798,1.0
CC[N+]1(CC)[C@H](C)CCC[C@H]1C,0.13178989210533085,0.059668017521487926,1.0
CC[N+]1(CC)[C@@H](C)CCC[C@H]1C,0.13198399798149138,0.059668017521487926,1.0
CC[N+]1(CC)[C@@H](C)CCC[C@@H]1C,0.13178994562553054,0.059668017521487926,1.0
CC[N+]1(C)[C@H]2CCC[C@@H]1CC2,0.12809021765081008,0.05925674538373383,1.0
CC(C)[P+](C(C)C)(C(C)C)C(C)C,0.12983950858629456,0.06040447143015342,2.0
CC[N@+]1(C)C[C@@H]2CC[C@](C)(C1)C2(C)C,0.1345751708760913,0.06025942736650932,1.0
CC[N@+]1(C)C[C@H]2CC[C@@](C)(C1)C2(C)C,0.13471574456094124,0.06025942736650932,1.0
CC[N@@+]1(C)C[C@H]2CC[C@@](C)(C1)C2(C)C,0.13457534791921336,0.06025942736650932,1.0
CC[N@@+]1(C)C[C@@H]2CC[C@](C)(C1)C2(C)C,0.13471577262085335,0.06025942736650932,1.0
Cc1cccc(C)[n+]1C,0.12403604349826933,0.05828742743722402,1.0
CC[N+](C)(C)CC,0.11424922315531844,0.05754476325660646,2.0
CC[NH+](CC)CC,0.11284363664124764,0.05754476325660646,3.0
CCN(CC)CC,0.11261871508978667,0.05750355728533943,3.0
Cc1cc(C)[n+](C)n1C,0.1195792219629419,0.058388394648693144,2.0
C[N+](C)(C)c1ccccc1,0.12691379436740396,0.058739198562246936,1.0
CC[N+](C)(CC)C1CCCCC1,0.1334210267667209,0.059668017521487926,1.0
C1CC[N+]23CCCCC2(C1)CCCC3,0.12457047736011556,0.06021652461203189,3.0
C[C@H]1[C@H](C)[C@@]2(C)CC[C@@H]1[N+](C)(C)CC2,0.1344509395118188,0.06025942736650932,1.0
C[C@@H]1[C@@H](C)[C@]2(C)CC[C@H]1[N+](C)(C)CC2,0.13439489788035258,0.06025942736650932,1.0
C[C@H]1[C@@H]2CC[C@@](C)(CC[N+]2(C)C)[C@@H]1C,0.1343119353923867,0.06025942736650932,1.0
C[C@@H]1[C@@H]2CC[C@@](C)(CC[N+]2(C)C)[C@@H]1C,0.13444567821676098,0.06025942736650932,1.0
C[C@H]1[C@@H](C)[C@]2(C)CC[C@H]1[N+](C)(C)CC2,0.13416761055375356,0.06025942736650932,1.0
C[C@H]1[C@@H](C)[C@@H]2CC[C@@]1(C)CC[N+]2(C)C,0.13416771508005054,0.06025942736650932,1.0
C[C@H]1[C@H](C)[C@]2(C)CC[C@H]1[N+](C)(C)CC2,0.13431191044976976,0.06025942736650932,1.0
C[C@H]1[C@@H](C)[C@H]2CC[C@]1(C)CC[N+]2(C)C,0.13444553380895846,0.06025942736650932,1.0
C1CCCNCC1,0.11800592917731162,0.05741989943708351,1.0
CC[N+]1([C@H]2C[C@H](C)CC(C)(C)C2)CCCC1,0.13984527751075343,0.060814601207065035,1.0
CC[N+]1([C@H]2C[C@@H](C)CC(C)(C)C2)CCCC1,0.14022309716422632,0.060814601207065035,1.0
CC[N+]1([C@@H]2C[C@H](C)CC(C)(C)C2)CCCC1,0.14022312380891147,0.060814601207065035,1.0
CC[N+]1([C@@H]2C[C@@H](C)CC(C)(C)C2)CCCC1,0.13984526989624727,0.060814601207065035,1.0
C1CCC[N+]2(CC1)CCCCCC2,0.12268007131729837,0.059951310798306144,4.0
C1CC[C@@H]2[C@H](C1)CCC[N+]21CCCC1,0.13515850262882367,0.06021652461203189,1.0
C1CC[C@@H]2CCC[N+]3(CCCC3)[C@H]2C1,0.13536653420586403,0.06021652461203189,1.0
C1CC[C@@H]2[C@@H](C1)CCC[N+]21CCCC1,0.1354439547644194,0.06021652461203189,1.0
C1CC[C@H]2[C@@H](C1)CCC[N+]21CCCC1,0.13515859818186848,0.06021652461203189,1.0
CC(C)[N+]1(C)CCCC1,0.1248346883680157,0.05848826460517803,1.0
C[C@H]1CCC[C@@H](C)[N+]1(C)C,0.1271982146349652,0.058919797017806495,1.0
C[C@H]1CCC[C@H](C)[N+]1(C)C,0.12686230426112297,0.058919797017806495,1.0
C[C@@H]1CCC[C@@H](C)[N+]1(C)C,0.12686236418732869,0.058919797017806495,1.0
C[C@@H]([C@@H](C)O)[N+]12CC[N+]([C@H](C)[C@@H](C)O)(CC1)CC2,0.14311508299015419,0.06140097182284849,1.0
C[C@H](O)[C@@H](C)[N+]12CC[N+]([C@H](C)[C@H](C)O)(CC1)CC2,0.13730397970749172,0.06140097182284849,2.0
C[C@H](O)[C@@H](C)[N+]12CC[N+]([C@@H](C)[C@@H](C)O)(CC1)CC2,0.1430706463971016,0.06140097182284849,1.0
C[C@H](O)[C@H](C)[N+]12CC[N+]([C@@H](C)[C@@H](C)O)(CC1)CC2,0.1431469296619461,0.06140097182284849,1.0
C[C@@H](O)[C@@H](C)[N+]12CC[N+]([C@H](C)[C@@H](C)O)(CC1)CC2,0.1373849695286484,0.06140097182284849,2.0
C[C@H](O)[C@@H](C)[N+]12CC[N+]([C@H](C)[C@@H](C)O)(CC1)CC2,0.14314698883480487,0.06140097182284849,1.0
C[C@H](O)[C@H](C)[N+]12CC[N+]([C@H](C)[C@H](C)O)(CC1)CC2,0.14311515799105579,0.06140097182284849,1.0
C[C@@H]([C@@H](C)O)[N+]12CC[N+]([C@@H](C)[C@@H](C)O)(CC1)CC2,0.1373039383129461,0.06140097182284849,2.0
C[C@H](O)[C@H](C)[N+]12CC[N+]([C@@H](C)[C@H](C)O)(CC1)CC2,0.13738497284388962,0.06140097182284849,2.0
C[C@H](O)[C@H](C)[N+]12CC[N+]([C@H](C)[C@@H](C)O)(CC1)CC2,0.14321521868154494,0.06140097182284849,1.0
CCN(CCO)CCO,0.1275598234756737,0.058645775778841364,1.0
CC[C@@H](C)N,0.11222722999440111,0.056153837896053826,1.0
C(CC[N+]12CCN(CC1)CC2)C[N+]12CCN(CC1)CC2,0.14271140134561977,0.061741445427849255,2.0
C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1,0.1437819311715422,0.06085141363018059,1.0
c1c[n+](CC2CCCCC2)cn1CC1CCCCC1,0.1471478346155548,0.06144938712828168,1.0
c1ccc2c(c1)CC[N+]1(C2)Cc2ccccc2C1,0.14189640972067238,0.06102985989221917,1.0
c1c[n+]([C@@H]2C[C@@H]3CC[C@H]2C3)cn1[C@H]1C[C@H]2CC[C@@H]1C2,0.14318702532022504,0.06138477187618441,1.0
c1c[n+]([C@H]2C[C@@H]3CC[C@H]2C3)cn1[C@@H]1C[C@@H]2CC[C@H]1C2,0.143878467082943,0.06138477187618441,1.0
c1c[n+]([C@H]2C[C@H]3CC[C@@H]2C3)cn1[C@H]1C[C@H]2CC[C@@H]1C2,0.13764004384536419,0.06138477187618441,2.0
c1c[n+]([C@@H]2C[C@@H]3CC[C@H]2C3)cn1[C@@H]1C[C@@H]2CC[C@H]1C2,0.137639899303547,0.06138477187618441,2.0
c1c[n+]([C@H]2C[C@@H]3CC[C@H]2C3)cn1[C@@H]1C[C@H]2CC[C@@H]1C2,0.14425793255718455,0.06138477187618441,1.0
c1c[n+]([C@@H]2C[C@H]3CC[C@@H]2C3)cn1[C@H]1C[C@H]2CC[C@@H]1C2,0.14387857693878178,0.06138477187618441,1.0
c1c[n+]([C@H]2C[C@@H]3CC[C@H]2C3)cn1[C@H]1C[C@H]2CC[C@@H]1C2,0.1437944443081332,0.06138477187618441,1.0
