SMILES,rotational_entropy,one_dim_trans_entropy,symmetry
c1c[n+]([C@@H]2C[C@H]3CC[C@@H]2C3)cn1[C@@H]1C[C@@H]2CC[C@H]1C2,0.14374104710522553,0.06138477187618441,1.0
c1c[n+]([C@H]2C[C@@H]3CC[C@H]2C3)cn1[C@H]1C[C@@H]2CC[C@H]1C2,0.14422321295180202,0.06138477187618441,1.0
c1c[n+]([C@@H]2C[C@H]3CC[C@@H]2C3)cn1[C@@H]1C[C@H]2CC[C@@H]1C2,0.13855332509199825,0.06138477187618441,2.0
c1c[n+](C2CCCCCCC2)cn1C1CCCCCCC1,0.1487164019596473,0.0618731435231484,1.0
Cc1n(C)cc[n+]1CCC[n+]1ccn(C)c1C,0.13859722528472518,0.06099468946068237,2.0
C[NH+](C)CCCCC[NH+](C)C,0.13038519668129803,0.059416086091768044,2.0
C[N+]1(C)CCC(CCCC2CC[N+](C)(C)CC2)CC1,0.1429046707686743,0.06156010213612071,2.0
C[N+]1(CCCCCC[N+]2(C)CCCCCC2)CCCCCC1,0.15394655420851286,0.062165392440227674,1.0
C[N+](C)(C)CCCCCCC[N+](C)(C)C,0.14495278176390344,0.060663714369007166,1.0
C(CCCC[N+]12CCC(CC1)CC2)CCC[N+]12CCC(CC1)CC2,0.15035234882637805,0.06247511683083057,2.0
C(CC[N+]12CCC(CC1)NC2)CC[N+]12CCC(CC1)NC2,0.14488350412415532,0.06194433390304468,2.0
C(CCC[N+]12CCC(CC1)CN2)CC[N+]12CCC(CC1)CN2,0.1467173622174486,0.062137779711138874,2.0
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCCC1,0.14775702362420212,0.06133703161111471,1.0
Nc1ccccc1N,0.11461073946219892,0.05777973916805423,2.0
C[N+]1(C)CCC2(CC1)OC[C@H](c1ccccc1)O2,0.1424518483517093,0.06123589208303377,1.0
CC[N+](C)(C)CCCC[N+](C)(C)CC,0.1355209214979246,0.060385130578499424,2.0
C(CCCC[N+]12CCN(CC1)CC2)CCC[N+]12CCN(CC1)CC2,0.15041679135298294,0.06249959598089689,2.0
OCCN(CCO)CCO,0.12073819965970618,0.059117357458223,3.0
C[N+](C)(C)CCCCCCCCCCC[N+](C)(C)C,0.15317925105525498,0.06162206870884807,1.0
c1cc(C[N+]23CCC(CC2)CC3)ccc1C[N+]12CCC(CC1)CC2,0.14562409668472284,0.06237369627930775,2.0
CC[N+]1(CC)C[C@@H]2C3C=CC([C@H]2C1)[C@H]1C[N+](CC)(CC)C[C@H]31,0.14265656539141613,0.06208363638928033,2.0
CC[N+]1(CC)C[C@H]2C3C=CC([C@@H]2C1)[C@H]1C[N+](CC)(CC)C[C@@H]31,0.14824440932243738,0.06208363638928033,1.0
CC[N+]1(CC)C[C@H]2C3C=CC([C@@H]4C[N+](CC)(CC)C[C@H]34)[C@H]2C1,0.14215953482438126,0.06208363638928033,2.0
CC[N+]1(CC)C[C@H]2[C@H]3C=C[C@H]([C@@H]4C[N+](CC)(CC)C[C@@H]43)[C@H]2C1,0.1421593551729697,0.06208363638928033,2.0
OC[C@H](O)[C@@H](O)[C@H](O)CO,0.1296752325474173,0.05919892202745081,1.0
C[C@H]1C[C@H](C)C[N+](C)(C)C1,0.12787284371328944,0.058919797017806495,1.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@H]1[C@H]2[C@@H]2C=C[C@H]1[C@H]1C[N+](C)(C)C[C@H]21,0.1451414459191609,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@H]([C@@H]4[C@@H]5C[N+](C)(C)C[C@@H]5[C@H]34)[C@H]2C1,0.143885517763432,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@H]1[C@H]2[C@@H]2C=C[C@H]1[C@H]1C[N+](C)(C)C[C@@H]21,0.14510848809456822,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1C=C[C@H]2[C@H]2[C@H]3C[N+](C)(C)C[C@H]3[C@H]12,0.14487698006674157,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@@H]3[C@H]([C@@H]4C=C[C@H]3[C@H]3C[N+](C)(C)C[C@H]43)[C@H]2C1,0.14487693970682397,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@@H]3C=C[C@H]([C@H]2C1)[C@H]1[C@@H]2C[N+](C)(C)C[C@@H]2[C@@H]31,0.14484211129703953,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@H]([C@H]4[C@H]3[C@H]3C[N+](C)(C)C[C@H]43)[C@H]2C1,0.14510835608367273,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@H]3C=C[C@H]([C@@H]4[C@H]5C[N+](C)(C)C[C@@H]5[C@H]34)[C@H]2C1,0.14468341139753893,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@H]1[C@@H]2[C@H]2C=C[C@@H]1[C@H]1C[N+](C)(C)C[C@H]21,0.1389280381712882,0.06165142170205584,2.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1[C@H]3C=C[C@H]([C@H]4C[N+](C)(C)C[C@H]43)[C@@H]21,0.14515569467946196,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@@H]3C=C[C@H]([C@H]2C1)[C@@H]1[C@H]3[C@@H]2C[N+](C)(C)C[C@@H]21,0.14378369157685322,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@@H]([C@@H]2C1)[C@@H]1[C@@H]2C[N+](C)(C)C[C@@H]2[C@@H]31,0.14481770635256183,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@@H]([C@@H]2C1)[C@H]1[C@H]3[C@H]2C[N+](C)(C)C[C@H]12,0.1455292515116306,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1C=C[C@H]2[C@H]2[C@@H]3C[N+](C)(C)C[C@H]3[C@@H]12,0.14468337459551991,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3[C@H]4C=C[C@H]([C@H]5C[N+](C)(C)C[C@H]45)[C@H]3[C@H]2C1,0.13823782592325987,0.06165142170205584,2.0
C[N+]1(C)C[C@H]2[C@H]3[C@@H]4C=C[C@H]([C@@H]3[C@H]2C1)[C@H]1C[N+](C)(C)C[C@@H]41,0.14497955184126277,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@@H]([C@@H]2C1)[C@H]1[C@@H]2C[N+](C)(C)C[C@@H]2[C@@H]31,0.14462722803138797,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1C=C[C@H]2[C@@H]2[C@H]1[C@H]1C[N+](C)(C)C[C@@H]12,0.13892811880576136,0.06165142170205584,2.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1[C@@H]3C=C[C@H]([C@H]21)[C@H]1C[N+](C)(C)C[C@@H]31,0.1385918600362403,0.06165142170205584,2.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@@H]1[C@@H]3C=C[C@@H]([C@H]4C[N+](C)(C)C[C@H]34)[C@@H]21,0.14481773415492777,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@@H]([C@H]2C1)[C@H]1[C@@H]2C[N+](C)(C)C[C@@H]2[C@H]31,0.13871944421339996,0.06165142170205584,2.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@H]1[C@@H]3C=C[C@H]([C@@H]21)[C@H]1C[N+](C)(C)C[C@H]31,0.14462724095831284,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@@H]1[C@H]2[C@@H]2C=C[C@H]1[C@H]1C[N+](C)(C)C[C@@H]21,0.14446152034256954,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@@H]1[C@H]2[C@@H]2C=C[C@H]1[C@H]1C[N+](C)(C)C[C@H]21,0.14497115920778172,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@H]([C@@H]4[C@H]5C[N+](C)(C)C[C@@H]5[C@H]34)[C@H]2C1,0.13859176154176725,0.06165142170205584,2.0
C[N+]1(C)C[C@H]2[C@@H]3C=C[C@H]([C@H]2C1)[C@@H]1[C@H]3[C@H]2C[N+](C)(C)C[C@@H]21,0.14461494178768267,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1C=C[C@H]2[C@H]2[C@@H]3C[N+](C)(C)C[C@H]3[C@H]12,0.14560434954766524,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@@H]3[C@@H]([C@H]2C1)[C@H]1C=C[C@@H]3[C@H]2C[N+](C)(C)C[C@H]12,0.14536213027486655,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@@H]([C@H]2C1)[C@H]1[C@H]2C[N+](C)(C)C[C@H]2[C@H]31,0.14497958776453118,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1C=C[C@H]2[C@H]2[C@@H]3C[N+](C)(C)C[C@@H]3[C@@H]12,0.14497108098246733,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@@H]3C=C[C@@H]([C@H]4[C@H]3[C@H]3C[N+](C)(C)C[C@H]43)[C@H]2C1,0.14515559214355528,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@H]3C=C[C@@H]([C@H]2C1)[C@@H]1[C@H]3[C@H]2C[N+](C)(C)C[C@@H]21,0.14483024389432503,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@@H]1C=C[C@H]2[C@@H]2[C@H]1[C@@H]1C[N+](C)(C)C[C@@H]12,0.13823781476702193,0.06165142170205584,2.0
C[N+]1(C)C[C@H]2[C@@H]3[C@H]([C@@H]4C=C[C@H]3[C@@H]3C[N+](C)(C)C[C@H]43)[C@H]2C1,0.1445930365866919,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@H]1[C@@H]3C=C[C@@H]([C@H]4C[N+](C)(C)C[C@@H]34)[C@@H]21,0.1443316065993455,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@H]1[C@@H]2[C@H]2C=C[C@@H]1[C@H]1C[N+](C)(C)C[C@@H]21,0.1446150300874118,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H]3[C@H]([C@H]4C=C[C@@H]3[C@H]3C[N+](C)(C)C[C@H]43)[C@H]2C1,0.14560439696246352,0.06165142170205584,1.0
C[N+]1(C)C[C@H]2[C@@H]3[C@H]([C@@H]4C=C[C@H]3[C@H]3C[N+](C)(C)C[C@@H]43)[C@H]2C1,0.13871930877369937,0.06165142170205584,2.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@H]1C=C[C@@H]2[C@H]2[C@@H]3C[N+](C)(C)C[C@@H]3[C@H]12,0.14459305700193956,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@@H](C1)[C@H]1[C@H]2[C@@H]2C=C[C@H]1[C@H]1C[N+](C)(C)C[C@H]21,0.1455291273970875,0.06165142170205584,1.0
C(CCC[N+]12CCN(CC1)CC2)CC[N+]12CCN(CC1)CC2,0.14686345715559052,0.062137779711138874,2.0
CCC[N@+]1(C)CC[C@H](CCC[C@H]2CC[N@+](C)(CCC)CC2)CC1,0.15450583679283977,0.06234903853291216,1.0
CCC[N@+]1(C)CC[C@@H](CCC[C@H]2CC[N@+](C)(CCC)CC2)CC1,0.15560532986519693,0.06234903853291216,1.0
CCC[N+]1(C)CCC(CCCC2CC[N+](C)(CCC)CC2)CC1,0.14860009830086307,0.06234903853291216,2.0
NCCO,0.10523476861215503,0.05540507155512905,1.0
c1c[n+](C2CCCCCC2)cn1C1CCCCCC1,0.14600195336753305,0.06144938712828168,1.0
C(CCC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.1468117891343438,0.06211106744060794,2.0
CCC[N@+]1(C)CC[C@@H]([N+]2(C)CCCC2)CC1,0.14135545282404083,0.06085141363018059,1.0
CC(C)C[N+]1(C)C[C@@H]2CCCCCC[C@H]2C1,0.1410768447158145,0.060814601207065035,1.0
CC(C)C[N+]1(C)C[C@H]2CCCCCC[C@@H]2C1,0.14107688210456742,0.060814601207065035,1.0
C[N+]1(CCCCC[N+]2(C)CCCCCC2)CCCCCC1,0.15234943311378507,0.06197325731621,1.0
CC[N+](C)(C)CCCCC[N+](C)(C)CC,0.14396788005782551,0.060663714369007166,1.0
CC[C@H](C)C[N+]1(C)CCC(CCCC2CC[N+](C)(C[C@H](C)CC)CC2)CC1,0.15903941299726354,0.06301186912010502,1.0
C[N+]1(C2CC3CC([N+]4(C)CCCCC4)CC3C2)CCCCC1,0.14934005635059297,0.06211106744060794,1.0
C[N+](C)(C)CCCC[N+](C)(C)C,0.1315495367281817,0.05976480829131935,2.0
C[C@@H]1C[N+]2(CCCCCC[N+]34CCN(CC3)[C@H](C)C4)CCN1CC2,0.15538420789180823,0.06249959598089689,1.0
c1ccc2c(c1)C[N+]1(CC[C@@H]3CCCC[C@H]3C1)C2,0.14262934933078755,0.06113490695026,1.0
c1ccc2c(c1)C[N+]1(CC[C@H]3CCCC[C@@H]3C1)C2,0.1365871687132178,0.06113490695026,2.0
c1ccc2c(c1)C[N+]1(CC[C@@H]3CCCC[C@@H]3C1)C2,0.13621393584508898,0.06113490695026,2.0
C(CC[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2,0.1426432648317444,0.06171205170086982,2.0
Cc1n(C)cc[n+]1Cc1ccc(C[n+]2ccn(C)c2C)cc1,0.1493598177928638,0.061971504573802995,1.0
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,0.14495815774714446,0.061402387324398254,2.0
C[N+](C)(C)CCC[N+](C)(C)CCC[N+](C)(C)C,0.14680397205776036,0.06120425116824343,1.0
C[N+]1(CCC[N+]2(C)CCCC2)CCCC1,0.13518972639383775,0.06058553019918594,2.0
C[N@+]1(Cc2ccccc2)CC[C@H]([C@H]2CC[N@+](C)(Cc3ccccc3)CC2)CC1,0.15678800052842762,0.06298886302990375,1.0
C[N+](C)(CC1CCCCC1)CC1CCCCC1,0.1379239646862008,0.061066653588612234,2.0
C[N+]1(CCCCCC[N+]2(C)CCCC2)CCCC1,0.14268200133658948,0.06133703161111471,2.0
c1c[n+](C2CCCCC2)cn1C1CCCCC1,0.13757529305572735,0.06097748192534121,2.0
C[C@@H](CC[C@@H](C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,0.14857701206666332,0.061771810153746394,1.0
C[C@H](CC[C@@H](C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,0.14880020782388054,0.061771810153746394,1.0
C[C@@H](CC[C@H](C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1,0.14875335672084203,0.061771810153746394,1.0
C[C@H]1C[C@@H](C)C[N+]2(CC[N+]3(CC2)C[C@H](C)C[C@@H](C)C3)C1,0.1466001250666978,0.06174203830170936,1.0
C(CC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2,0.15074836151068943,0.06191634498153759,1.0
C[N@+]1(CCCC[N@@+]2(C)[C@H]3CCC[C@@H]2CC3)[C@H]2CCC[C@@H]1CC2,0.14443922538188728,0.06211106744060794,2.0
Cn1cc[n+](CCCCCCn2cc[n+](C)c2)c1,0.14788300635134577,0.061236360767532576,1.0
C[N+](C)(C)C1CC23CCCC2(C1)CC([N+](C)(C)C)C3,0.14446231571889928,0.06152876900076313,1.0
CCCCNC,0.1171256476398511,0.05688323499815936,1.0
C[N+](C)(C)C1CC2CC([N+](C)(C)C)CC2C1,0.13544849006422255,0.06085141363018059,2.0
C[N+]1(CCCCC[N+]2(C)CCCCC2)CCCCC1,0.149311647053148,0.06156010213612071,1.0
C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1,0.14554804600393279,0.061771810153746394,2.0
Cc1n(CCCCCCCC[n+]2ccn(C)c2C)cc[n+]1C,0.1544455544940634,0.06208309028692225,1.0
C[N@+]12CCCC[C@@H]1[C@H]1C[C@H](C2)[C@H]2CCCCN2C1,0.1418409888945923,0.061253865066678126,1.0
C[N@@+]12CCCC[C@H]1[C@@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.14184102516038968,0.061253865066678126,1.0
C[N@+]12CCCC[C@@H]1[C@H]1C[C@H](C2)[C@@H]2CCCCN2C1,0.14132729632041066,0.061253865066678126,1.0
C[N@+]12CCCC[C@H]1[C@H]1C[C@@H](C2)[C@@H]2CCCCN2C1,0.14090541487465014,0.061253865066678126,1.0
C[N@@+]12CCCC[C@H]1[C@H]1C[C@H](C2)[C@@H]2CCCCN2C1,0.14167163419792303,0.061253865066678126,1.0
C[N@@+]12CCCC[C@H]1[C@@H]1C[C@@H](C2)[C@H]2CCCCN2C1,0.1413272796490239,0.061253865066678126,1.0
C[N@+]12CCCC[C@@H]1[C@@H]1C[C@@H](C2)[C@H]2CCCCN2C1,0.1419201920781134,0.061253865066678126,1.0
C[N@+]12CCCC[C@H]1[C@@H]1C[C@@H](C2)[C@H]2CCCCN2C1,0.14157770877190182,0.061253865066678126,1.0
C[N@+]12CCCC[C@H]1[C@H]1C[C@H](C2)[C@@H]2CCCCN2C1,0.1418324028936228,0.061253865066678126,1.0
C[N@@+]12CCCC[C@@H]1[C@H]1C[C@H](C2)[C@@H]2CCCCN2C1,0.14157765352739823,0.061253865066678126,1.0
C[N@+]12CCCC[C@@H]1[C@@H]1C[C@H](C2)[C@H]2CCCCN2C1,0.14115080146182463,0.061253865066678126,1.0
CCCCn1cc[n+](CCCCCC[n+]2ccn(CCC)c2)c1,0.15646160092472858,0.06227032683858055,1.0
NCCCCCCCCCN,0.13588119857427136,0.05936347310741896,1.0
Cc1n(CCCCCCCCCC[n+]2ccn(C)c2C)cc[n+]1C,0.15171918040633975,0.06244949267767095,2.0
Cc1n(C)cc[n+]1Cc1cccc(C[n+]2ccn(C)c2C)c1,0.1433944515015157,0.061971504573802995,2.0
C[N+]1(CCCCC[N+]2(C)[C@H]3CCC[C@@H]2CC3)[C@H]2CCC[C@@H]1CC2,0.15254940207665202,0.062297075845589134,1.0
C[N+](C)(C)Cc1ccc(C[N+](C)(C)C)cc1,0.13585033707249694,0.060776712177264096,2.0
CC(C)n1cc[n+](CCCCCCn2cc[n+](C(C)C)c2)c1,0.14924327388405123,0.06208309028692225,2.0
NCCNCCNCCN,0.13275052355077246,0.05903427423081814,1.0
C[N+](C)(C)CCCCCC[N+](C)(C)C,0.1368730541509553,0.060385130578499424,2.0
C[C@@H]1C[N+]2(CCCCC[N+]3(C)CCCCC3)CCC1CC2,0.15139331777276313,0.06194489853906438,1.0
CCCN,0.10567880257347949,0.05526864777719593,1.0
C[N@+]12CCCC[C@@H]1C[C@H]1C[C@@H]2C[C@H]2CCCC[N@+]12C,0.13682915012859903,0.06149719791235799,2.0
C[N+](C)(C)CCCCCCCC[N+](C)(C)C,0.14124297374738806,0.060924796429888795,2.0
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.14042377679843648,0.061101309394221516,2.0
C[C@H]1C[N@+]2(CCCCC2)CC[N@@+]12CCCCC2,0.1412604208819081,0.061066304869999775,1.0
C[C@@H]1C[N@+]2(CCCCC2)CC[N@@+]12CCCCC2,0.1406981143104482,0.061066304869999775,1.0
C[N+](C)(C)CCCCC[N+](C)(C)C,0.1401081008830649,0.06008652890916649,1.0
CC(C)[N@+]1(C)CC[C@@H](CCC[C@H]2CC[N@+](C)(C(C)C)CC2)CC1,0.1543548111307643,0.06234903853291216,1.0
CC(C)[N+]1(C)CCC(CCCC2CC[N+](C)(C(C)C)CC2)CC1,0.14852019730121538,0.06234903853291216,2.0
C[N+](C)(C)CCCCCCCCCCCCCC[N+](C)(C)C,0.1509936876214162,0.06221901669025426,2.0
O[C@H]1CC2CC[N+]1(Cc1ccccc1)CC2,0.1384644410687079,0.06070018683059142,1.0
CC[N@+]1(C)CC[C@@H](CCC[C@H]2CC[N@+](C)(CC)CC2)CC1,0.1455573643283429,0.06197325731621,2.0
CC[N@+]1(C)CC[C@H](CCC[C@H]2CC[N@@+](C)(CC)CC2)CC1,0.145881473532239,0.06197325731621,2.0
CC[N@+]1(C)CC[C@H](CCC[C@H]2CC[N@+](C)(CC)CC2)CC1,0.15167059848582595,0.06197325731621,1.0
CC[N+]1(C)CCC(CCCC2CC[N+](C)(CC)CC2)CC1,0.14612957073796515,0.06197325731621,2.0
OC[C@@H]1CCCN1Cc1ccccc1,0.1358446661622851,0.06015037250543955,1.0
C[C@@H]1C[N+]2(CCCCCCCC[N+]34CCN(CC3)[C@H](C)C4)CCN1CC2,0.15879461711513818,0.06283242805716353,1.0
C[C@H]1C[N+]2(CCCCCCCC[N+]34CCN(CC3)[C@H](C)C4)CCN1CC2,0.1529582975997855,0.06283242805716353,2.0
C[C@H]1C[N+]2(CCCCCCCC[N+]34CCN(CC3)[C@@H](C)C4)CCN1CC2,0.15278677742094843,0.06283242805716353,2.0
C[N+]1(CCCC[N+]2(C)CCCCC2)CCCCC1,0.14106765584561132,0.06133703161111471,2.0
C[C@@H]1C[N+]2(CCCC[N+]3(C)CCCCC3)CCC1CC2,0.14927834228373735,0.06174203830170936,1.0
C[C@H]1C[N+]2(CCCC[N+]3(C)CCCCC3)CCC1CC2,0.14927747031213634,0.06174203830170936,1.0
NCCCCCCCCN,0.1321638491836272,0.058977717837426114,1.0
CC[N+]1(CC)C[C@H]2C3C=CC([C@@H]2C1)[C@H]1C[N+](CC)(CC)C[C@H]31,0.14852099586577322,0.06208363638928033,1.0
CC[N+]1(CC)C[C@H]2C3C=CC([C@H]2C1)[C@H]1C[N+](CC)(CC)C[C@@H]31,0.1480146858505259,0.06208363638928033,1.0
CC[N+]1(CC)C[C@H]2C3C=CC([C@H]2C1)[C@H]1C[N+](CC)(CC)C[C@H]31,0.14824443952686178,0.06208363638928033,1.0
CC[N+]1(CC)C[C@H]2C3C=CC([C@@H]2C1)[C@@H]1C[N+](CC)(CC)C[C@@H]31,0.14265657862608278,0.06208363638928033,2.0
CC[N@+]12CCCC[C@@H]1C[C@@H]1C[C@H]2C[C@@H]2CCCCN21,0.14279643073261727,0.06148132200094667,1.0
CC[N@@+]12CCCC[C@H]1C[C@@H]1C[C@H]2C[C@H]2CCCCN21,0.14268435943612673,0.06148132200094667,1.0
CC[N+](CC)(CC)CCCCC[N+](CC)(CC)CC,0.14397649906945761,0.06162206870884807,2.0
C[N@+]12CCCC[C@@H]1C[C@H]1C[C@@H]2C[C@@H]2CCCC[N@+]21C,0.14248052239294928,0.06149719791235799,1.0
C[N@+]12CCCC[C@H]1C[C@H]1C[C@@H]2C[C@@H]2CCCC[N@@+]21C,0.13632855311873793,0.06149719791235799,2.0
C[N@+]12CCCC[C@H]1C[C@H]1C[C@@H]2C[C@@H]2CCCC[N@+]21C,0.14222997671773482,0.06149719791235799,1.0
C[N@+]12CCCC[C@@H]1C[C@H]1C[C@@H]2C[C@H]2CCCC[N@@+]12C,0.14262785256635965,0.06149719791235799,1.0
C[N@+]12CCCC[C@H]1C[C@H]1C[C@@H]2C[C@H]2CCCC[N@+]12C,0.14234531572670084,0.06149719791235799,1.0
C[N@@+]12CCCC[C@H]1C[C@H]1C[C@@H]2C[C@@H]2CCCC[N@+]21C,0.1365573031396395,0.06149719791235799,2.0
CC[N+](CC)(CC)CCCC[N+](CC)(CC)CC,0.14166326915646094,0.061402387324398254,2.0
C[N+]1(C)C2CCCC1CCC2,0.12179771196739773,0.05925674538373383,2.0
C[N+]1(C)C[C@H]2[C@@H]3C=C[C@@H]([C@@H]4[C@@H]5C[N+](C)(C)C[C@@H]5[C@H]43)[C@H]2C1,0.1445509461085358,0.06165142170205584,1.0
C[N+]1(C)C[C@@H]2[C@H](C1)[C@H]1C=C[C@@H]2[C@@H]2[C@H]1[C@H]1C[N+](C)(C)C[C@@H]12,0.144146660453538,0.06165142170205584,1.0
